"","businessID","zip","businessName","city","lat","long","averageReviewBusiness","reviewCountBusiness","isOpen","percAsian","percBlack","percWhite","percHispanic","percNHW","zipPopulation","zipYouthPopulation","medianIncome","percBachelors","avgReviewStars","avgUserPastReview","avgDaysSinceJoined","sumUsefulRev","sumFunny","sumCool","sumUserReviews","sumUsefulUser","sumFunnyUser","sumCoolUser","sumFans","sumHotComp","sumMoreComp","sumProfileComp","sumCuteComp","sumListComp","sumNoteComp","sumPlainComp","sumCoolComp","sumFunnyComp","sumWriterComp","sumPhotoComp"
"6041","PXxgRi0njZb_X_slCIjqSA",85249,"""""""""""""""""Chen's Chinese Bistro""""""""""""""""","Chandler",33.21945,-111.8247,4,55,1,10.2847,4.7838,76.6544,12.5461,68.3937,42539,4.5746,118845,29.6902,4.42857142857143,4.31428571428571,385.714285714286,4,1,1,570,101,27,27,13,0,2,1,0,0,4,8,7,7,5,2
"6042","Py2XfQ6nZCLpdCRSg8EBew",85296,"""""""""""""""""Quiznos""""""""""""""""","Gilbert",33.30135,-111.7436,2,5,0,5.9923,4.0738,78.3406,16.2776,68.4415,40135,8.2621,103068,24.7709,1,2.84,641,1,0,0,74,11,19,4,8,5,2,0,0,0,4,6,0,0,1,0
"6043","pY3iKymBYYfdM_ijlylpgQ",85007,"""""""""""""""""Cisco's Grill""""""""""""""""","Phoenix",33.45161,-112.0856,4.5,5,0,1.8551,13.6449,48.4455,54.851,24.0708,15471,9.6697,34712,11.8223,4,3.57,669,1,0,0,7,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"6044","PY4u7UPF0VMcf0gYLlDRpQ",85258,"""""""""""""""""Tutti Santi""""""""""""""""","Scottsdale",33.56904,-111.8873,3.5,22,0,3.4656,1.3265,91.6467,4.557,88.3365,25104,4.1587,89237,31.622,3,4.02666666666667,877.666666666667,2,0,1,437,393,356,544,25,14,6,2,1,0,10,28,37,37,4,3
"6045","pyeoyouJWxxcwzfugfessQ",85382,"""""""""""""""""Revolu Modern Taqueria + Bar""""""""""""""""","Peoria",33.62716,-112.237,4,240,1,3.8377,2.9447,85.3809,11.4585,78.2713,44011,7.6208,82325,20.6839,4.29166666666667,4.085,987.208333333333,4,0,1,346,210,66,46,6,1,1,0,0,0,9,4,1,1,2,0
"6046","pyLRE5ESUbUyQu6tqlrW3A",85251,"""""""""""""""""Divine Cafe & Market at Optima""""""""""""""""","Scottsdale",33.50677,-111.9283,3.5,11,0,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,2.5,4.24,156.5,10,3,1,18,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0
"6047","pYMvH35_h47NnNTqjav56A",85260,"""""""""""""""""Taste of Greek""""""""""""""""","Scottsdale",33.58013,-111.8798,4,39,0,6.4001,1.8788,87.0708,6.2155,82.5393,39546,6.7263,97408,35.9967,4,4.33,1,1,0,0,20,15,3,1,0,0,0,0,0,0,0,1,0,0,0,0
"6048","pyOHNzoMBJjZyihZPWYtFA",85323,"""""""""""""""""La Salsita Taco Shop""""""""""""""""","Avondale",33.43536,-112.3021,3.5,47,1,3.4655,11.1973,48.4755,58.8398,20.4501,43457,12.6861,59884,11.3963,3.2,3.25,445.2,9,7,7,563,379,185,283,33,9,2,1,3,0,7,12,19,19,15,1
"6049","PytxYN64H5Mn-PRSEymb4A",85041,"""""""""""""""""Gordas Baja Taco""""""""""""""""","Phoenix",33.39252,-112.1322,4,109,0,3.1302,15.5004,41.0659,66.7488,8.7803,60476,10.9515,52895,11.3357,4.42857142857143,4.03,599.071428571429,12,2,3,389,67,13,7,27,73,5,3,1,0,70,23,72,72,16,0
"6050","pYZnKIv0z-UxrpgBjp_z1w",85206,"""""""""""""""""Kokobelli Bagel Cafe""""""""""""""""","Mesa",33.39461,-111.6835,4,154,1,2.3944,3.4148,83.9676,14.414,76.0431,37630,7.9856,57571,16.5959,3.4375,3.603125,877.5,9,2,2,2747,441,177,140,91,21,14,4,6,2,57,61,59,59,24,12
"6051","pzAOzVbV0zh3_savsdD7-g",85209,"""""""""""""""""Genos Pizza & Cheesesteak""""""""""""""""","Mesa",33.37748,-111.6198,2.5,47,1,3.4173,3.2074,82.4351,15.8368,73.4134,40968,6.6491,73281,19.4891,2.33333333333333,3.47833333333333,428.416666666667,21,7,0,197,45,13,3,7,0,0,0,0,0,4,1,2,2,2,3
"6052","PzdI7yM9GrufH6oavO6odg",85258,"""""""""""""""""McCormick Qwik Chinese Restaurant""""""""""""""""","Scottsdale",33.54361,-111.9047,3.5,125,1,3.4656,1.3265,91.6467,4.557,88.3365,25104,4.1587,89237,31.622,3.2,3.76466666666667,710,11,11,12,1165,394,185,154,42,10,2,3,2,0,35,36,33,33,16,2
"6053","PzItDWhnWrViLmAXQuMASQ",85034,"""""""""""""""""Island Loco""""""""""""""""","Phoenix",33.44551,-112.0823,4.5,30,1,3.4009,12.0299,51.5471,57.1619,21.5524,7498,13.8704,32147,15.7438,3.5,3.81,682.5,2,0,0,170,53,13,10,4,2,0,0,0,0,1,3,0,0,0,0
"6054","PZqLTvbh9IV10Q8Efhv2Vw",85028,"""""""""""""""""The Plaza Bistro & Catering""""""""""""""""","Phoenix",33.59481,-111.9793,4,10,1,2.5645,1.5703,89.9652,8.4878,84.2973,21525,6.7131,97439,24.8905,4,3.655,397.5,7,0,2,119,20,4,17,9,2,2,0,1,0,9,4,11,11,3,0
"6055","PzsrU41s4-QCUdb7lua2GQ",85254,"""""""""""""""""Primebar""""""""""""""""","Scottsdale",33.62284,-111.9254,3.5,81,0,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,3.46666666666667,3.772,458.133333333333,26,12,11,1542,2526,1821,1739,119,186,14,14,12,10,112,332,275,275,139,65
"6056","PZtY6wMyrVHNX6kfhkL7Iw",85226,"""""""""""""""""Some Burros""""""""""""""""","Chandler",33.29737,-111.8999,3.5,103,1,11.8318,4.9183,71.9407,15.2458,62.6413,40949,9.6828,94685,27.7347,3.54545454545455,3.85272727272727,908.090909090909,32,7,20,1604,962,383,456,60,41,10,5,5,3,41,59,67,67,47,8
"6057","PZv-i2kxrueX1uK2qaM5tw",85016,"""""""""""""""""Yoshi's""""""""""""""""","Phoenix",33.49539,-112.031,3,55,1,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,3.375,3.585,1091.75,4,0,2,1084,1385,387,299,65,39,4,9,3,2,44,92,74,74,24,6
"6058","q-3Q3t3RS4qiW51fDIEvyQ",85023,"""""""""""""""""New China Super Buffet""""""""""""""""","Phoenix",33.63945,-112.0813,2.5,88,1,4.1331,4.3365,71.9274,25.4117,60.224,34913,10.1366,59724,18.3154,2,3.306,606.6,8,2,4,67,217,6,32,0,0,0,0,0,0,2,2,1,1,2,0
"6059","Q-omXDU8qadIqEvftzu-tA",85395,"""""""""""""""""Chick-fil-A""""""""""""""""","Goodyear",33.4627,-112.3415,4,65,1,6.9199,7.1865,69.4947,23.3091,57.6483,30752,10.344,87968,20.1307,4,3.79,632.555555555556,3,2,2,3289,4209,137,192,210,233,42,20,3,5,179,271,398,398,151,54
"6060","q-pjLY1R98QTUZY2pbbsxw",85233,"""""""""""""""""Kabob n Kurry Restaurant""""""""""""""""","Gilbert",33.33627,-111.8219,4,48,0,7.9519,4.1452,74.8702,18.2646,64.5963,43713,9.4091,95647,24.3032,3.33333333333333,3.32666666666667,808,9,0,0,557,144,32,21,45,30,7,2,2,2,42,53,40,40,20,7
"6061","q-YQIvBSNZxYJl1xuB0H_w",85259,"""""""""""""""""CM2 Pizzeria & Bakeshop""""""""""""""""","Scottsdale",33.59079,-111.7867,5,41,1,5.4505,1.6481,88.5889,5.3131,84.6531,25484,6.0391,126684,36.554,4,4.15,811.333333333333,5,5,3,372,7,1,1,28,3,1,1,0,0,23,14,4,4,18,28
"6062","q__NSE0cc3bGARv_BUkHYg",85254,"""""""""""""""""Taco Bell""""""""""""""""","Scottsdale",33.61416,-111.9263,2.5,10,1,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,1,2.75,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6063","Q_jyWN0oQPaAWO5PYC-8PA",85031,"""""""""""""""""Sizzler""""""""""""""""","Phoenix",33.49532,-112.1684,3,32,1,1.0612,5.3604,42.8291,81.2053,6.0448,33169,12.7318,34345,3.7625,2.75,3.7275,1072.5,2,2,1,213,88,42,23,8,2,0,0,0,0,5,4,0,0,0,0
"6064","Q_QpQEdQTaXk0legy9wWmg",85297,"""""""""""""""""Jimmy John's""""""""""""""""","Gilbert",33.294,-111.7477,3,15,1,6.647,4.1008,78.3219,16.3393,68.0155,31262,6.5607,99871,27.5003,1,2,586,0,0,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6065","q_xY-2SYi-RJ38zJy36GUA",85295,"""""""""""""""""Bush's Chicken""""""""""""""""","Gilbert",33.30619,-111.7554,3,77,1,8.8122,4.4284,76.5658,15.4419,66.7011,42566,7.9077,108479,29.3281,1.85714285714286,2.90857142857143,1570.42857142857,4,2,1,184,41,17,11,3,2,1,0,0,0,2,4,10,10,3,0
"6066","Q_ZqXNa5I753FOkA28R82Q",85296,"""""""""""""""""Panda Express""""""""""""""""","Gilbert",33.28172,-111.789,2,18,1,5.9923,4.0738,78.3406,16.2776,68.4415,40135,8.2621,103068,24.7709,3,3.9,631,0,0,0,201,0,0,0,11,2,3,1,0,0,5,1,2,2,2,0
"6067","Q08j1Ywri0YUHo-qLKi80g",85009,"""""""""""""""""Burger Shoppe""""""""""""""""","Phoenix",33.45054,-112.1172,3.5,23,1,0.6635,5.8881,42.0666,80.7127,6.6181,60138,15.955,30235,3.6216,2,2.985,422,1,0,0,45,34,38,15,0,1,1,0,0,0,2,1,1,1,0,0
"6068","Q0EZmATxDphzRMszNV2LVg",85253,"""""""""""""""""Wildflower Bread Company""""""""""""""""","Scottsdale",33.53918,-111.9237,4,222,1,4.937,1.3343,90.0512,4.6008,86.7635,18736,5.4761,140185,37.4617,4.12,3.7144,971,12,2,5,1780,832,164,273,129,526,25,17,18,11,177,717,625,625,160,41
"6069","Q0fW4psOyHqGbkbF13ucqw",85308,"""""""""""""""""The Wing Counter""""""""""""""""","Glendale",33.63955,-112.1743,4,203,0,5.5721,2.8961,82.8933,12.1119,75.4883,72235,9.2047,89010,22.9104,4.03703703703704,3.64925925925926,1292.48148148148,28,3,3,1182,805,344,78,58,13,6,5,1,1,31,38,28,28,19,8
"6070","Q0HAhn2Pi2afILbtiPvlIQ",85044,"""""""""""""""""Ahwatukee Country Club""""""""""""""""","Phoenix",33.33343,-111.9822,2.5,18,1,5.8737,7.4165,75.0658,14.6657,66.2738,40639,8.6026,85331,28.3095,3,4.14,1056,1,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6071","q0hyzge6l3CML1GNAlaFCw",85201,"""""""""""""""""Cactus Moon Sports Grill""""""""""""""""","Mesa",33.43529,-111.8657,2,90,0,2.3786,6.0781,61.9724,39.608,41.8175,50871,12.746,43045,14.8867,2.5,3.32611111111111,809.611111111111,18,6,5,4176,11718,6786,8409,211,533,59,12,11,7,479,792,625,625,201,64
"6072","q0n882G2DVBD8DMH8NOaVQ",85295,"""""""""""""""""La Calabria Ristorante""""""""""""""""","Gilbert",33.30423,-111.7573,4,42,1,8.8122,4.4284,76.5658,15.4419,66.7011,42566,7.9077,108479,29.3281,3.5,4.1225,2203.75,4,2,1,74,6,1,0,4,0,0,0,0,0,0,2,0,0,0,0
"6073","Q0y1SHlhG4mzUWWDIW7NFg",85303,"""""""""""""""""Palermo's Pizza & Wings""""""""""""""""","Glendale",33.50933,-112.2051,3,34,1,5.1396,9.2601,47.1924,57.9737,20.8566,33855,11.3484,58286,8.2418,1,3,594,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6074","Q17zQBhfq9AKmvSmhDhjlA",85034,"""""""""""""""""Jody Maroni's Sausage Kingdom""""""""""""""""","Phoenix",33.43547,-112.0072,2,23,1,3.4009,12.0299,51.5471,57.1619,21.5524,7498,13.8704,32147,15.7438,3,3.9,401,0,0,0,75,9,5,2,4,0,1,0,1,0,0,4,0,0,4,0
"6075","Q1axbtqtLvVrFMpdMl8q-A",85204,"""""""""""""""""Papa Murphy's""""""""""""""""","Mesa",33.39406,-111.7543,3.5,16,1,2.0751,3.4308,64.8847,45.3499,42.7349,67418,11.5118,52719,11.7137,4,3.2,28,3,1,2,33,143,113,162,3,1,2,0,0,0,0,4,0,0,3,1
"6076","Q1dRbSP425_w1B7KGqj5sw",85251,"""""""""""""""""Pizza Hut""""""""""""""""","Scottsdale",33.48934,-111.928,2,15,1,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,2.5,3.145,20,0,1,0,9,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0
"6077","Q1itFc-ptu1hGIAMWU0qBw",85351,"""""""""""""""""Coco's Family Restaurant""""""""""""""""","Sun City",33.63752,-112.2708,3,29,1,1.1881,2.27,93.2847,5.1225,90.0649,34846,1.257,45161,12.7381,1,1.5,1123,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6078","q1R2R9i3TkH94x-CwP-l4w",85258,"""""""""""""""""Manuel's Mexican Food""""""""""""""""","Scottsdale",33.57505,-111.8883,3.5,81,1,3.4656,1.3265,91.6467,4.557,88.3365,25104,4.1587,89237,31.622,3.14285714285714,3.66857142857143,942.142857142857,5,8,3,552,210,13,39,18,9,1,0,0,1,8,12,12,12,7,2
"6079","q1XE5JqNgN1InjwbQRje_A",85254,"""""""""""""""""Stacy's Smokehouse BBQ""""""""""""""""","Scottsdale",33.58206,-111.929,3.5,22,0,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,2.5,3.685,856,8,3,4,743,1116,999,1052,176,505,35,4,13,7,176,352,497,497,213,104
"6080","Q28MO9hEMyG0xrAnOF-dSw",85251,"""""""""""""""""Stand Up Scottsdale Comedy Club""""""""""""""""","Scottsdale",33.51083,-111.9257,4.5,190,0,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,4.66666666666667,3.99666666666667,1075.61111111111,1,5,0,172,60,26,27,5,3,2,0,0,0,9,6,1,1,1,0
"6081","q2PUogtjncgsNn-pLzw5HQ",85020,"""""""""""""""""McDonald's""""""""""""""""","Phoenix",33.56576,-112.0648,1.5,18,1,2.6542,4.1147,75.6299,26.7225,60.9199,37111,7.1704,64511,19.723,1,3.43,1077.5,0,0,0,43,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6082","q2WTpKRmii5lhJdAv4Nxsg",85260,"""""""""""""""""Rock Bottom Restaurant & Brewery""""""""""""""""","Scottsdale",33.5827,-111.8937,3.5,21,0,6.4001,1.8788,87.0708,6.2155,82.5393,39546,6.7263,97408,35.9967,3,3.815,124.5,3,0,1,267,151,24,22,8,6,3,0,0,2,13,23,19,19,7,5
"6083","q3iohdSxqYerc_0uBOvcQw",85284,"""""""""""""""""McDonalds""""""""""""""""","Tempe",33.34879,-111.9636,1.5,15,1,9.0143,2.4836,82.1543,9.8681,75.0139,18038,7.5784,144267,34.7668,2,3.805,977,0,3,0,281,108,84,75,15,4,0,0,1,0,5,4,8,8,6,5
"6084","Q3SAIIFURXZu421zG17N0A",85323,"""""""""""""""""Laura's Burgers and More""""""""""""""""","Avondale",33.43559,-112.3487,5,28,1,3.4655,11.1973,48.4755,58.8398,20.4501,43457,12.6861,59884,11.3963,4,4.145,1147.75,2,1,1,37,6,1,0,0,0,0,0,0,0,0,4,0,0,0,0
"6085","q3SkoaIMOt0NrRDfzVnC0Q",85308,"""""""""""""""""The Habit Burger Grill""""""""""""""""","Glendale",33.63872,-112.2286,3.5,42,1,5.5721,2.8961,82.8933,12.1119,75.4883,72235,9.2047,89010,22.9104,3,3.575,1429.83333333333,6,3,3,1200,4539,3354,4011,100,423,78,161,12,14,334,795,1071,1071,427,558
"6086","q3TNTTKnZfJ6CSJAoMgiMw",85255,"""""""""""""""""Grayhawk Beer Co""""""""""""""""","Scottsdale",33.67629,-111.9231,3.5,36,1,5.0014,1.4558,90.0477,4.6037,86.6275,41488,3.7746,132366,34.6598,3.66666666666667,4.43666666666667,1435.33333333333,1,0,1,77,14,0,0,3,0,0,0,0,0,0,0,1,1,0,0
"6087","Q47FjaMLjI3v6yo-PHIebQ",85004,"""""""""""""""""Cafe Roma""""""""""""""""","Phoenix",33.44957,-112.074,3,5,1,2.4009,11.5211,61.1505,34.3055,45.0854,6206,26.5549,38311,17.3162,1,3.73,2379,0,0,0,92,131,31,70,0,0,0,0,0,0,1,2,1,1,0,0
"6088","q4eeqVYRrO--vFFr3pBuNw",85284,"""""""""""""""""Taco Bell""""""""""""""""","Tempe",33.32051,-111.93,2.5,21,1,9.0143,2.4836,82.1543,9.8681,75.0139,18038,7.5784,144267,34.7668,1,3.53,182,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6089","Q4FQs4EUKH7iPGAAgSeWQw",85006,"""""""""""""""""Coco's Family Restaurant""""""""""""""""","Phoenix",33.47087,-112.0654,3.5,73,1,1.0438,5.8985,47.805,70.5562,15.4241,28838,10.3579,22962,9.1773,3.5,3.42375,1037.75,9,4,7,641,1062,622,803,36,131,7,2,8,5,46,89,97,97,43,5
"6090","q4i-kcryM2X8VXWQcGbiSw",85022,"""""""""""""""""Aishiteru Asian Bistro""""""""""""""""","Phoenix",33.59619,-112.0361,4.5,73,1,3.6824,4.3558,78.6963,18.3966,68.8843,51977,9.8178,64850,19.6762,4.54545454545455,4.37181818181818,1847.72727272727,32,12,25,841,2697,1061,2016,128,487,18,10,13,15,159,654,536,536,208,195
"6091","Q4pg6LcRCYMlml-5jg4Z5Q",85254,"""""""""""""""""Breakfast Kitchen Bar""""""""""""""""","Scottsdale",33.62358,-111.924,4,226,1,5.9485,1.7196,87.2599,6.3632,82.948,50651,6.6593,112858,33.6723,3.81818181818182,3.82575757575758,1302.42424242424,16,6,8,2076,588,222,240,560,563,51,43,66,29,691,2195,926,926,332,150
"6092","q4TSv7LWvUYTuZxy3-Tu4Q",85202,"""""""""""""""""Drunken Tiger""""""""""""""""","Mesa",33.37897,-111.8789,4,137,1,4.4932,7.7138,63.4044,28.7036,50.0127,43221,13.7549,51037,18.5896,4.61538461538461,4.23076923076923,1098.38461538462,9,2,4,504,441,320,284,21,6,3,0,2,0,10,14,22,22,10,11
"6093","q4U-WZ4A1I_vmDIp9Uq-9w",85086,"""""""""""""""""Barros Pizza""""""""""""""""","Phoenix",33.78415,-112.1195,3.5,13,1,3.0264,2.2014,87.9472,9.385,81.7742,39883,5.1225,99104,30.4385,4.33333333333333,3.55,1209.66666666667,0,0,0,38,43,2,5,1,0,0,0,0,0,0,4,0,0,2,0
"6094","Q5CFijcygcSLxALuRl4tyg",85281,"""""""""""""""""Sol Diablo Cantina""""""""""""""""","Tempe",33.42481,-111.9354,3.5,34,0,8.0623,6.266,64.565,25.9971,51.8617,64188,42.7354,38964,22.7954,4.5,4.22,742.5,0,0,0,20,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"6095","q6DddOoOR2A1_-M2g2PGqA",85003,"""""""""""""""""Viet Kitchen""""""""""""""""","Phoenix",33.44951,-112.0753,3,22,0,3.2641,10.7852,60.1917,38.4045,41.6457,8762,19.7444,41691,20.2221,2.2,4.056,569.8,2,0,1,475,341,78,151,33,20,7,1,4,2,37,26,37,37,11,5
"6096","Q6DIU2OnvBUo7KJ3rdjM-w",85297,"""""""""""""""""Barro's Pizza""""""""""""""""","Gilbert",33.26634,-111.7223,3,52,1,6.647,4.1008,78.3219,16.3393,68.0155,31262,6.5607,99871,27.5003,2.83333333333333,3.835,1537.66666666667,15,4,8,400,1263,189,2536,72,57,4,1,0,0,17,202,152,152,28,15
"6097","Q6F59ID2Js8Sop2vRcVz-w",85044,"""""""""""""""""Sweet Tomatoes""""""""""""""""","Phoenix",33.31945,-111.9833,3.5,96,1,5.8737,7.4165,75.0658,14.6657,66.2738,40639,8.6026,85331,28.3095,3.33333333333333,3.74444444444444,1122.22222222222,11,3,2,2465,586,37,7301,181,69,25,10,9,14,79,111,163,163,61,146
"6098","q6igRYs2UTO-4nTwlttrAQ",85281,"""""""""""""""""Pancheros Mexican Grill""""""""""""""""","Tempe",33.43437,-111.9256,3,93,1,8.0623,6.266,64.565,25.9971,51.8617,64188,42.7354,38964,22.7954,2.75,3.30625,413,5,3,3,645,163,42,7,43,21,6,3,7,0,33,31,57,57,24,28
"6099","q6xbgvr921AQswzVQ3QA-w",85028,"""""""""""""""""Yasha From Russia""""""""""""""""","Phoenix",33.58044,-112.0134,4,45,1,2.5645,1.5703,89.9652,8.4878,84.2973,21525,6.7131,97439,24.8905,4.71428571428571,3.62857142857143,1317.42857142857,15,6,6,486,418,126,92,32,11,2,2,3,0,20,30,28,28,10,0
"6100","Q7bAF6MrZ8wWfLsxaPl2Yw",85019,"""""""""""""""""Ta'Carbon""""""""""""""""","Phoenix",33.48189,-112.1513,4.5,139,1,3.7227,6.0018,46.3139,69.8996,13.9491,27292,11.0655,39191,4.8375,4.29411764705882,3.81294117647059,757.764705882353,5,3,8,719,530,127,57,20,9,2,0,2,0,11,14,11,11,3,6
"6101","q7T-qCW0WLemnnLt88OuWQ",85281,"""""""""""""""""Bombay Palace""""""""""""""""","Tempe",33.44979,-111.9264,4,7,0,8.0623,6.266,64.565,25.9971,51.8617,64188,42.7354,38964,22.7954,4,4.155,643.5,1,1,0,88,10,4,0,0,0,0,0,0,0,0,2,0,0,1,0
"6102","Q7Wwjcwq5ux8EbLb8-X6iQ",85037,"""""""""""""""""Brother's Pizza""""""""""""""""","Phoenix",33.49471,-112.2914,4,85,1,3.2875,8.4736,47.6693,65.4068,16.2918,45931,11.809,54560,8.9835,4.5,4.36833333333333,1025.83333333333,25,17,19,1070,8730,8419,8419,443,6419,258,101,92,6,1227,2263,3655,3655,943,2451
"6103","q7zN2YFdNvi5mtg3uJ7tLg",85204,"""""""""""""""""Applebee's Neighborhood Grill & Bar""""""""""""""""","Mesa",33.37952,-111.7878,2.5,79,1,2.0751,3.4308,64.8847,45.3499,42.7349,67418,11.5118,52719,11.7137,2.625,3.25375,822.25,3,0,0,371,62,14,20,4,0,1,0,0,0,7,3,1,1,0,0
"6104","Q85C-Y6nMrKekLa-kCN8tw",85037,"""""""""""""""""Wendy's""""""""""""""""","Phoenix",33.50795,-112.2734,2.5,16,1,3.2875,8.4736,47.6693,65.4068,16.2918,45931,11.809,54560,8.9835,1,2.08,825,0,0,0,95,6,0,0,1,0,0,0,0,0,6,0,0,0,0,0
"6105","Q8GBjqGjamI3b2ZaPQNa_Q",85308,"""""""""""""""""Pita Kitchen - Arrowhead""""""""""""""""","Glendale",33.67021,-112.2005,4.5,121,1,5.5721,2.8961,82.8933,12.1119,75.4883,72235,9.2047,89010,22.9104,4.45454545454545,4.09090909090909,1340.72727272727,7,3,6,681,176,22,44,63,17,8,0,1,0,31,44,45,45,58,23
"6106","q9GRVuEPoFhvA3NoscW0ow",85018,"""""""""""""""""Corona Urban Cantina""""""""""""""""","Phoenix",33.49493,-112.0021,3,9,0,2.5345,3.4371,79.8221,19.8288,68.9908,38666,6.7294,71919,28.8783,2.5,3.595,241,7,13,6,329,1159,789,834,39,124,5,3,19,4,77,96,180,180,33,3
"6107","Q9is4jcGh5FT_1sAKilu6g",85018,"""""""""""""""""Jewel's Bakery and Cafe""""""""""""""""","Phoenix",33.48016,-111.9937,4,419,1,2.5345,3.4371,79.8221,19.8288,68.9908,38666,6.7294,71919,28.8783,3.57575757575758,3.61212121212121,976.69696969697,58,26,37,1608,6421,452,4611,360,184,9,17,19,0,146,627,383,383,96,189
"6108","Q9zcPQit3OMWoNRLLK7MQg",85054,"""""""""""""""""Chick-fil-A""""""""""""""""","Phoenix",33.65563,-111.9277,3.5,75,1,5.9704,3.3546,84.9241,7.528,79.6126,5008,8.3067,89699,35.332,4.28571428571429,3.97142857142857,813,5,4,5,1148,325,150,237,42,38,18,1,9,1,48,91,105,105,31,12
"6109","Qa28KVKttuch8opQfVRUAQ",85202,"""""""""""""""""Cup O'Karma""""""""""""""""","Mesa",33.39379,-111.8683,4,42,0,4.4932,7.7138,63.4044,28.7036,50.0127,43221,13.7549,51037,18.5896,3.75,4.07,247.25,6,2,3,1895,52,18,10,85,91,12,5,4,2,76,91,173,173,83,5
"6110","qablZKWgueQ4UF_QRT46mA",85210,"""""""""""""""""Dairy Queen""""""""""""""""","Mesa",33.36465,-111.8599,2.5,36,1,2.799,4.9734,56.9105,49.494,34.6318,37942,12.5323,46173,11.538,2.83333333333333,3.86166666666667,869.666666666667,31,21,28,1854,21122,8701,15860,318,673,45,32,14,12,286,862,1176,1176,227,712
"6111","qAbXHsddBhmfQFegGiV7Dg",85224,"""""""""""""""""Tokyo House""""""""""""""""","Chandler",33.33659,-111.8595,4,177,1,7.5767,5.3383,70.5426,20.8198,58.8215,48161,10.4732,78419,24.1188,4.16666666666667,3.85888888888889,640.166666666667,33,9,13,3245,9505,3617,4759,168,245,45,16,51,7,200,341,364,364,144,90
"6112","qAJ-denev24k4RN-DMoaGA",85209,"""""""""""""""""1 Eastern Super Buffet""""""""""""""""","Mesa",33.38147,-111.5986,3,77,0,3.4173,3.2074,82.4351,15.8368,73.4134,40968,6.6491,73281,19.4891,3.28571428571429,3.63142857142857,1030,5,0,1,1620,1002,617,890,82,221,6,9,2,2,59,223,214,214,68,12
"6113","QaMb5uqUmC4Zm4aNVzM8kQ",85258,"""""""""""""""""Taberna Mexicana""""""""""""""""","Scottsdale",33.53946,-111.9245,4,54,0,3.4656,1.3265,91.6467,4.557,88.3365,25104,4.1587,89237,31.622,4.2,3.744,554.5,33,11,24,3479,1921,720,672,245,624,42,23,20,8,335,1053,920,920,258,77
"6114","qaPSbg690KaX5av6xsSV4Q",85004,"""""""""""""""""Songbird Coffee & Tea House""""""""""""""""","Phoenix",33.459,-112.0705,4.5,136,0,2.4009,11.5211,61.1505,34.3055,45.0854,6206,26.5549,38311,17.3162,4.1875,3.993125,1048.5625,40,10,14,2807,3417,2191,2417,724,1081,99,62,89,36,970,3245,1975,1975,542,225
"6115","qArjNgZbqgosg5zpguhrgg",85203,"""""""""""""""""Mariscos Cazo de Oro""""""""""""""""","Mesa",33.41552,-111.8095,4.5,9,1,1.7094,3.4685,71.1743,30.8707,56.1676,38143,10.2299,59533,15.3305,4,3.595,1280.5,3,0,0,48,702,42,1,0,3,0,0,0,0,2,0,0,0,0,1
"6116","QaRXXPfmcLmrPmLB2DKO3A",85003,"""""""""""""""""Burger Joint""""""""""""""""","Phoenix",33.44947,-112.0749,2.5,19,0,3.2641,10.7852,60.1917,38.4045,41.6457,8762,19.7444,41691,20.2221,2.33333333333333,2.47666666666667,766.333333333333,2,0,0,57,39,1,0,2,0,1,1,0,0,3,1,0,0,0,0
"6117","QARy4UUOQogMjDp9jP-YVg",85251,"""""""""""""""""Searsucker""""""""""""""""","Scottsdale",33.50277,-111.9321,3.5,160,0,2.6717,3.0171,82.264,17.2415,71.9463,38216,10.3622,63576,27.8518,3.4,3.446,972.266666666667,16,7,10,7524,3380,3383,2975,385,499,76,41,31,9,382,661,1052,1052,258,58
"6118","QAuQV01Yz2Gl89ZN6c1F4w",85016,"""""""""""""""""Forge Pizza""""""""""""""""","Phoenix",33.51076,-112.0264,4,49,0,3.3465,5.5353,67.1111,31.558,51.0091,38697,8.042,53950,23.5595,3.33333333333333,3.60333333333333,1403.33333333333,1,1,1,3934,50,9,3,156,41,13,15,3,1,65,112,100,100,48,11
